"tablescraper-selected-row","tablescraper-selected-row 2","tablescraper-selected-row 3","tablescraper-selected-row 4","tablescraper-selected-row href","tablescraper-selected-row 5","tablescraper-selected-row href 2","tablescraper-selected-row 6","tablescraper-selected-row href 3","tablescraper-selected-row 7","reference","reference href","cite-bracket","cite-bracket 2","tablescraper-selected-row 8","tablescraper-selected-row 9"
"742","Pi Xi","","Stockton University","https://en.wikipedia.org/wiki/Stockton_University","Galloway Township","https://en.wikipedia.org/wiki/Galloway_Township,_New_Jersey","New Jersey","https://en.wikipedia.org/wiki/New_Jersey","Active","48","https://en.wikipedia.org/wiki/List_of_Alpha_Phi_Alpha_chapters#cite_note-:25-90","[","]","","1985"
"743 ?","Pi Omicron","","Texas A&M University","https://en.wikipedia.org/wiki/Texas_A%26M_University","College Station","https://en.wikipedia.org/wiki/College_Station,_Texas","Texas","https://en.wikipedia.org/wiki/Texas","Active","","","","","","1985"
"744","Pi Pi","May 29, 1985","Union College","https://en.wikipedia.org/wiki/Union_College","Schenectady","https://en.wikipedia.org/wiki/Schenectady,_New_York","New York","https://en.wikipedia.org/wiki/New_York_(state)","Active","6","https://en.wikipedia.org/wiki/List_of_Alpha_Phi_Alpha_chapters#cite_note-:5-6","[","]","",""
"745","Pi Rho","September 16, 1985","Temple University","https://en.wikipedia.org/wiki/Temple_University","Philadelphia","https://en.wikipedia.org/wiki/Philadelphia","Pennsylvania","https://en.wikipedia.org/wiki/Pennsylvania","Active","11","https://en.wikipedia.org/wiki/List_of_Alpha_Phi_Alpha_chapters#cite_note-:262-18","[","]","Rho",""
"746 ?","","May 23, 1985","Aurora University","https://en.wikipedia.org/wiki/Aurora_University","Aurora","https://en.wikipedia.org/wiki/Aurora,_Illinois","Illinois","https://en.wikipedia.org/wiki/Illinois","Inactive","68","https://en.wikipedia.org/wiki/List_of_Alpha_Phi_Alpha_chapters#cite_note-121","[","]","Pi Sigma","– xxxx ?"
"747 ?","","","LaGrange College","https://en.wikipedia.org/wiki/LaGrange_College","LaGrange","https://en.wikipedia.org/wiki/LaGrange,_Georgia","Georgia","https://en.wikipedia.org/wiki/Georgia_(U.S._state)","Inactive","","","","","Pi Tau","198x ?–xxxx ?"
"748 ?","Pi Upsilon","","University of Michigan–Dearborn","https://en.wikipedia.org/wiki/University_of_Michigan%E2%80%93Dearborn","University of Detroit Mercy","https://en.wikipedia.org/wiki/University_of_Detroit_Mercy","Marygrove College","https://en.wikipedia.org/wiki/Marygrove_College","Active","","","","","","1986"
"749 ?","Pi Phi","","Wright State University","https://en.wikipedia.org/wiki/Wright_State_University","Dayton","https://en.wikipedia.org/wiki/Dayton,_Ohio","Ohio","https://en.wikipedia.org/wiki/Ohio","Active","","","","","","1985"
"750 ?","","","Eastern New Mexico University","https://en.wikipedia.org/wiki/Eastern_New_Mexico_University","Portales","https://en.wikipedia.org/wiki/Portales,_New_Mexico","New Mexico","https://en.wikipedia.org/wiki/New_Mexico","Inactive","","","","","Pi Chi","198x ?–xxxx ?"
"751 ?","Pi Psi","","University of Arkansas at Monticello","https://en.wikipedia.org/wiki/University_of_Arkansas_at_Monticello","Monticello","https://en.wikipedia.org/wiki/Monticello,_Arkansas","Arkansas","https://en.wikipedia.org/wiki/Arkansas","Active","","","","","","198x ?"
"491","Xi Zeta","April 5, 1986","Longwood University","https://en.wikipedia.org/wiki/Longwood_University","Farmville","https://en.wikipedia.org/wiki/Farmville,_Virginia","Virginia","https://en.wikipedia.org/wiki/Virginia","Active","47","https://en.wikipedia.org/wiki/List_of_Alpha_Phi_Alpha_chapters#cite_note-:28-89","[","]","",""
"752","Rho Alpha","September 1, 1987","SUNY Brockport","https://en.wikipedia.org/wiki/SUNY_Brockport","Brockport","https://en.wikipedia.org/wiki/Brockport,_New_York","New York","https://en.wikipedia.org/wiki/New_York_(state)","Active","6","https://en.wikipedia.org/wiki/List_of_Alpha_Phi_Alpha_chapters#cite_note-:5-6","[","]","",""
"753","","","California State University, Bakersfield","https://en.wikipedia.org/wiki/California_State_University,_Bakersfield","Bakersfield","https://en.wikipedia.org/wiki/Bakersfield,_California","California","https://en.wikipedia.org/wiki/California","Inactive, Reassigned","","","","","Rho Beta (First)","1987-2001"
"754 ?","Rho Gamma","","Northern Kentucky University","https://en.wikipedia.org/wiki/Northern_Kentucky_University","Highland Heights","https://en.wikipedia.org/wiki/Highland_Heights,_Kentucky","Kentucky","https://en.wikipedia.org/wiki/Kentucky","Active","","","","","","1988"
"755 ?","Rho Delta","","Central Michigan University","https://en.wikipedia.org/wiki/Central_Michigan_University","Mount Pleasant","https://en.wikipedia.org/wiki/Mount_Pleasant,_Michigan","Michigan","https://en.wikipedia.org/wiki/Michigan","Active","","","","","","1988"
"756","Rho Epsilon","","Loyola University New Orleans","https://en.wikipedia.org/wiki/Loyola_University_New_Orleans","New Orleans","https://en.wikipedia.org/wiki/New_Orleans","Louisiana","https://en.wikipedia.org/wiki/Louisiana","Active","","","","","","1988"
"757 ?","","","Lander University","https://en.wikipedia.org/wiki/Lander_University","Greenwood","https://en.wikipedia.org/wiki/Greenwood,_South_Carolina","South Carolina","https://en.wikipedia.org/wiki/South_Carolina","Inactive","","","","","Rho Zeta","198x ? – xxxx ?"
